indicatorId,geoUnit,year,value,qualifier,magnitude
GER.2T3,ABW,2001,97.55653381347656,,
GER.2T3,ABW,2002,100.1630630493164,,
GER.2T3,ABW,2003,101.929069519043,,
GER.2T3,ABW,2004,100.9409408569336,,
GER.2T3,ABW,2005,99.20535278320312,,
GER.2T3,ABW,2006,99.86575317382812,,
GER.2T3,ABW,2007,106.2364730834961,,
GER.2T3,ABW,2008,97.06275177001953,,
GER.2T3,ABW,2009,99.16021728515625,,
GER.2T3,ABW,2010,98.22074127197266,,
GER.2T3,ABW,2011,96.63391876220703,,
GER.2T3,ABW,2012,108.976188659668,,
GER.2T3,ABW,2018,137.8297882080078,,
GER.2T3,ABW,2019,139.3205871582031,,
GER.2T3,ABW,2020,135.1247253417969,,
GER.2T3,ABW,2021,123.6259078979492,,
GER.2T3,ABW,2022,131.8021697998047,,
GER.2T3,ABW,2024,124.3793667310837,,
GER.2T3,AFG,1970,8.364100456237793,,
GER.2T3,AFG,1971,9.378270149230957,,
GER.2T3,AFG,1972,10.41423988342285,,
GER.2T3,AFG,1973,10.93218040466309,,
GER.2T3,AFG,1974,11.09488010406494,,
GER.2T3,AFG,1975,11.59558963775635,,
GER.2T3,AFG,1976,12.45825958251953,,
GER.2T3,AFG,1977,13.25926971435547,,
GER.2T3,AFG,1978,13.82133960723877,,
GER.2T3,AFG,1980,16.73278045654297,,
GER.2T3,AFG,1981,20.09207916259766,,
GER.2T3,AFG,1982,12.29500007629395,,
GER.2T3,AFG,1984,13.64939975738525,,
GER.2T3,AFG,1985,13.49697017669678,,
GER.2T3,AFG,1986,12.13856983184814,,
GER.2T3,AFG,1988,13.21395969390869,,
GER.2T3,AFG,1989,12.68111991882324,,
GER.2T3,AFG,1990,11.03954982757568,,
GER.2T3,AFG,1991,17.1836109161377,,
GER.2T3,AFG,1993,17.41691017150879,,
GER.2T3,AFG,1994,23.46858024597168,,
GER.2T3,AFG,1995,23.05451965332031,,
GER.2T3,AFG,2001,14.04041004180908,,
GER.2T3,AFG,2003,13.95952987670898,UIS_EST,
GER.2T3,AFG,2004,19.21438026428223,,
GER.2T3,AFG,2005,20.27350997924805,,
GER.2T3,AFG,2006,29.52388954162598,,
GER.2T3,AFG,2007,28.81549072265625,,
GER.2T3,AFG,2008,38.93085098266602,,
GER.2T3,AFG,2009,44.29994964599609,,
GER.2T3,AFG,2010,50.44062042236328,,
GER.2T3,AFG,2011,52.44742965698242,,
GER.2T3,AFG,2012,54.37285995483398,,
GER.2T3,AFG,2013,54.88336944580078,,
GER.2T3,AFG,2014,54.29365158081055,,
GER.2T3,AFG,2015,53.15010833740234,,
GER.2T3,AFG,2016,53.43503952026367,,
GER.2T3,AFG,2017,55.53643035888672,NAT_EST,
GER.2T3,AFG,2018,57.35784912109375,,
GER.2T3,AGO,1971,6.158569812774658,,
GER.2T3,AGO,1972,6.828460216522217,,
GER.2T3,AGO,1973,7.660840034484863,,
GER.2T3,AGO,1978,8.472200393676758,,
GER.2T3,AGO,1980,10.83393955230713,,
GER.2T3,AGO,1981,13.9767599105835,,
GER.2T3,AGO,1982,9.976119995117188,,
GER.2T3,AGO,1983,9.172579765319824,,
GER.2T3,AGO,1984,11.54242992401123,,
GER.2T3,AGO,1985,9.992110252380371,,
GER.2T3,AGO,1986,11.4603796005249,,
GER.2T3,AGO,1987,11.17061042785645,,
GER.2T3,AGO,1988,9.440010070800781,,
GER.2T3,AGO,1989,10.44834041595459,,
GER.2T3,AGO,1990,9.642069816589355,,
GER.2T3,AGO,1991,10.17319965362549,,
GER.2T3,AGO,1992,11.44104957580566,,
GER.2T3,AGO,1998,11.89748001098633,,
GER.2T3,AGO,1999,11.77089023590088,,
GER.2T3,AGO,2000,13.36907005310059,,
GER.2T3,AGO,2001,15.00133991241455,,
GER.2T3,AGO,2002,16.14959907531738,UIS_EST,
GER.2T3,AGO,2008,22.79902076721191,,
GER.2T3,AGO,2009,24.3320198059082,,
GER.2T3,AGO,2010,28.21080387789321,,
GER.2T3,AGO,2011,29.68695178327471,,
GER.2T3,AGO,2016,54.41679873047534,,
GER.2T3,AGO,2021,53.13515427271312,,
GER.2T3,AGO,2023,51.48390462467765,,
GER.2T3,AIA,1993,107.7319564819336,,
GER.2T3,AIA,1997,115.1843795776367,,
GER.2T3,AIA,1999,99.59349822998047,,
GER.2T3,AIA,2000,107.9567794799805,UIS_EST,
GER.2T3,AIA,2001,103.3962326049805,,
GER.2T3,AIA,2002,99.0766372680664,UIS_EST,
GER.2T3,AIA,2003,101.0101013183594,UIS_EST,
GER.2T3,AIA,2004,101.6052932739258,,
GER.2T3,AIA,2005,100.293830871582,,
GER.2T3,AIA,2006,101.0121536254883,,
GER.2T3,AIA,2007,103.4090881347656,,
GER.2T3,AIA,2008,105.6603775024414,,
GER.2T3,AIA,2009,106.8678512573242,,
GER.2T3,AIA,2010,106.5239562988281,,
GER.2T3,AIA,2011,104.2322769165039,,
GER.2T3,AIA,2019,106.1909790039063,,
GER.2T3,AIA,2022,87.61988067626953,,
GER.2T3,AIMS: Asia and the Pacific,1970,41.38948822021484,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1971,26.5797290802002,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1972,29.12833023071289,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1973,31.52124977111816,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1974,47.51681900024414,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1975,33.07923126220703,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1976,34.63697052001953,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1977,36.60179901123047,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1978,37.18296051025391,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1979,46.84257888793945,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1980,34.7221794128418,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1981,33.93560028076172,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1982,33.39891815185547,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1983,34.04272079467773,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1984,34.2097282409668,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1985,42.16659927368164,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1986,36.67488861083984,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1987,38.30284881591797,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1988,39.38238906860352,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1989,39.97507858276367,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1990,45.81388092041016,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1991,46.9279899597168,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1992,48.0973014831543,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1993,46.65898132324219,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1994,47.63481140136719,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1995,48.89377975463867,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1996,50.65090179443359,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1997,52.0830192565918,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1998,53.46083831787109,UIS_EST,
GER.2T3,AIMS: Asia and the Pacific,1999,53.17765045166016,,
GER.2T3,AIMS: Asia and the Pacific,2000,54.48382949829102,,
GER.2T3,AIMS: Asia and the Pacific,2001,55.25159072875977,,
GER.2T3,AIMS: Asia and the Pacific,2002,56.39712142944336,,
GER.2T3,AIMS: Asia and the Pacific,2003,57.89572906494141,,
GER.2T3,AIMS: Asia and the Pacific,2004,59.59281158447266,,
GER.2T3,AIMS: Asia and the Pacific,2005,61.22983169555664,,
GER.2T3,AIMS: Asia and the Pacific,2006,63.02590179443359,,
GER.2T3,AIMS: Asia and the Pacific,2007,65.3966293334961,,
GER.2T3,AIMS: Asia and the Pacific,2008,67.49461364746094,,
GER.2T3,AIMS: Asia and the Pacific,2009,68.83077239990234,,
GER.2T3,AIMS: Asia and the Pacific,2010,70.82554626464844,,
GER.2T3,AIMS: Asia and the Pacific,2011,72.12345123291016,,
GER.2T3,AIMS: Asia and the Pacific,2012,73.4664535522461,,
GER.2T3,AIMS: Asia and the Pacific,2013,73.84031677246094,,
GER.2T3,AIMS: Asia and the Pacific,2014,75.8116226196289,,
GER.2T3,AIMS: Asia and the Pacific,2015,75.96125793457031,,
GER.2T3,AIMS: Asia and the Pacific,2016,76.56658172607422,,
GER.2T3,AIMS: Asia and the Pacific,2017,76.05732727050781,,
GER.2T3,AIMS: Asia and the Pacific,2018,77.20333862304688,,
GER.2T3,AIMS: Asia and the Pacific,2019,77.94730377197266,,
GER.2T3,AIMS: Asia and the Pacific,2020,79.22659301757812,,
GER.2T3,AIMS: Asia and the Pacific,2021,80.54109191894531,,
GER.2T3,AIMS: Asia and the Pacific,2022,81.16471099853516,,
GER.2T3,AIMS: Asia and the Pacific,2023,80.92843627929688,,
GER.2T3,AIMS: Asia and the Pacific,2024,80.92511749267578,,
GER.2T3,AIMS: Central Asia,1980,89.86792755126953,UIS_EST,
GER.2T3,AIMS: Central Asia,1981,81.4096908569336,UIS_EST,
GER.2T3,AIMS: Central Asia,1982,90.29560089111328,UIS_EST,
GER.2T3,AIMS: Central Asia,1983,90.70005798339844,UIS_EST,
GER.2T3,AIMS: Central Asia,1984,91.10916137695312,UIS_EST,
GER.2T3,AIMS: Central Asia,1985,91.50283813476562,UIS_EST,
GER.2T3,AIMS: Central Asia,1986,86.43956756591797,UIS_EST,
GER.2T3,AIMS: Central Asia,1987,91.75390625,UIS_EST,
GER.2T3,AIMS: Central Asia,1988,91.60105895996094,UIS_EST,
GER.2T3,AIMS: Central Asia,1989,86.73580169677734,UIS_EST,
GER.2T3,AIMS: Central Asia,1990,86.58435821533203,UIS_EST,
GER.2T3,AIMS: Central Asia,1991,85.94898986816406,UIS_EST,
GER.2T3,AIMS: Central Asia,1992,85.5638427734375,UIS_EST,
GER.2T3,AIMS: Central Asia,1993,83.69622039794922,UIS_EST,
GER.2T3,AIMS: Central Asia,1994,81.92186737060547,UIS_EST,
GER.2T3,AIMS: Central Asia,1995,82.65959167480469,UIS_EST,
GER.2T3,AIMS: Central Asia,1996,84.29631042480469,UIS_EST,
GER.2T3,AIMS: Central Asia,1997,84.06961059570312,UIS_EST,
GER.2T3,AIMS: Central Asia,1998,83.60114288330078,UIS_EST,
GER.2T3,AIMS: Central Asia,1999,82.57994842529297,UIS_EST,
GER.2T3,AIMS: Central Asia,2000,84.27703857421875,,
GER.2T3,AIMS: Central Asia,2001,86.4981689453125,UIS_EST,
GER.2T3,AIMS: Central Asia,2002,88.55712890625,UIS_EST,
GER.2T3,AIMS: Central Asia,2003,91.20675659179688,,
GER.2T3,AIMS: Central Asia,2004,91.9922866821289,,
GER.2T3,AIMS: Central Asia,2005,88.33509826660156,,
GER.2T3,AIMS: Central Asia,2006,89.15386199951172,,
GER.2T3,AIMS: Central Asia,2007,89.6482162475586,,
GER.2T3,AIMS: Central Asia,2008,88.9906997680664,,
GER.2T3,AIMS: Central Asia,2009,89.53672790527344,,
GER.2T3,AIMS: Central Asia,2010,90.16243743896484,,
GER.2T3,AIMS: Central Asia,2011,90.20105743408203,,
GER.2T3,AIMS: Central Asia,2012,91.52686309814453,,
GER.2T3,AIMS: Central Asia,2013,91.3816909790039,,
GER.2T3,AIMS: Central Asia,2014,91.42550659179688,,
GER.2T3,AIMS: Central Asia,2015,91.5984115600586,,
GER.2T3,AIMS: Central Asia,2016,91.8265380859375,,
GER.2T3,AIMS: Central Asia,2017,92.20950317382812,,
GER.2T3,AIMS: Central Asia,2018,92.7580795288086,,
GER.2T3,AIMS: Central Asia,2019,93.53191375732422,,
GER.2T3,AIMS: Central Asia,2020,90.12101745605469,,
GER.2T3,AIMS: Central Asia,2021,88.11705780029297,,
GER.2T3,AIMS: Central Asia,2022,89.6912612915039,UIS_EST,
GER.2T3,AIMS: Central Asia,2023,90.93721771240234,UIS_EST,
GER.2T3,AIMS: Central Asia,2024,94.7954330444336,,
GER.2T3,AIMS: East Asia,1970,36.34490966796875,,
GER.2T3,AIMS: East Asia,1971,37.13050842285156,,
GER.2T3,AIMS: East Asia,1972,42.91939926147461,,
GER.2T3,AIMS: East Asia,1973,48.6214714050293,,
GER.2T3,AIMS: East Asia,1974,50.89104080200195,,
GER.2T3,AIMS: East Asia,1975,51.2900390625,,
GER.2T3,AIMS: East Asia,1976,52.54579925537109,,
GER.2T3,AIMS: East Asia,1977,53.27053833007813,,
GER.2T3,AIMS: East Asia,1978,51.58993911743164,,
GER.2T3,AIMS: East Asia,1979,48.41651153564453,,
GER.2T3,AIMS: East Asia,1980,43.63315963745117,,
GER.2T3,AIMS: East Asia,1981,41.44765090942383,,
GER.2T3,AIMS: East Asia,1982,38.97013092041016,,
GER.2T3,AIMS: East Asia,1983,38.64955902099609,,
GER.2T3,AIMS: East Asia,1984,37.83094024658203,,
GER.2T3,AIMS: East Asia,1985,39.39923095703125,,
GER.2T3,AIMS: East Asia,1986,40.81019973754883,,
GER.2T3,AIMS: East Asia,1987,43.4156494140625,,
GER.2T3,AIMS: East Asia,1988,45.14910888671875,,
GER.2T3,AIMS: East Asia,1989,46.06338882446289,,
GER.2T3,AIMS: East Asia,1990,46.28728103637695,,
GER.2T3,AIMS: East Asia,1991,48.09334182739258,,
GER.2T3,AIMS: East Asia,1992,50.05633926391602,,
GER.2T3,AIMS: East Asia,1993,51.62519836425781,,
GER.2T3,AIMS: East Asia,1994,52.4033088684082,,
GER.2T3,AIMS: East Asia,1995,54.10214996337891,,
GER.2T3,AIMS: East Asia,1996,56.68975830078125,,
GER.2T3,AIMS: East Asia,1997,58.32683181762695,,
GER.2T3,AIMS: East Asia,1998,59.87678146362305,UIS_EST,
GER.2T3,AIMS: East Asia,1999,60.87076187133789,,
GER.2T3,AIMS: East Asia,2000,61.47441864013672,,
GER.2T3,AIMS: East Asia,2001,63.25262832641602,,
GER.2T3,AIMS: East Asia,2002,64.02406311035156,,
GER.2T3,AIMS: East Asia,2003,65.3276596069336,,
GER.2T3,AIMS: East Asia,2004,67.78436279296875,UIS_EST,
GER.2T3,AIMS: East Asia,2005,69.72145080566406,UIS_EST,
GER.2T3,AIMS: East Asia,2006,72.51719665527344,,
GER.2T3,AIMS: East Asia,2007,76.04873657226562,,
GER.2T3,AIMS: East Asia,2008,78.63249206542969,,
GER.2T3,AIMS: East Asia,2009,82.54592895507812,,
GER.2T3,AIMS: East Asia,2010,84.24928283691406,,
GER.2T3,AIMS: East Asia,2011,85.5982666015625,,
GER.2T3,AIMS: East Asia,2012,86.12950897216797,,
GER.2T3,AIMS: East Asia,2013,87.04621887207031,,
GER.2T3,AIMS: East Asia,2014,86.45642852783203,,
GER.2T3,AIMS: East Asia,2015,86.6929702758789,,
GER.2T3,AIMS: East Asia,2016,86.07820892333984,,
GER.2T3,AIMS: East Asia,2017,86.32734680175781,,
GER.2T3,AIMS: East Asia,2018,87.04707336425781,,
GER.2T3,AIMS: East Asia,2019,88.67032623291016,,
GER.2T3,AIMS: East Asia,2020,89.673828125,,
GER.2T3,AIMS: East Asia,2021,90.38288116455078,,
GER.2T3,AIMS: East Asia,2022,91.10787200927734,,
GER.2T3,AIMS: East Asia,2023,91.79843139648438,,
GER.2T3,AIMS: East Asia,2024,91.8460464477539,,
GER.2T3,AIMS: East Asia and the Pacific,1970,36.84410095214844,,
GER.2T3,AIMS: East Asia and the Pacific,1971,38.67073822021484,,
GER.2T3,AIMS: East Asia and the Pacific,1972,44.40975189208984,,
GER.2T3,AIMS: East Asia and the Pacific,1973,50.04777145385742,,
GER.2T3,AIMS: East Asia and the Pacific,1974,52.34791946411133,,
GER.2T3,AIMS: East Asia and the Pacific,1975,52.68513870239258,,
GER.2T3,AIMS: East Asia and the Pacific,1976,53.76704025268555,,
GER.2T3,AIMS: East Asia and the Pacific,1977,54.28411102294922,,
GER.2T3,AIMS: East Asia and the Pacific,1978,52.52619934082031,,
GER.2T3,AIMS: East Asia and the Pacific,1979,49.29616928100586,,
GER.2T3,AIMS: East Asia and the Pacific,1980,44.52135848999023,,
GER.2T3,AIMS: East Asia and the Pacific,1981,42.3361701965332,,
GER.2T3,AIMS: East Asia and the Pacific,1982,39.88909912109375,,
GER.2T3,AIMS: East Asia and the Pacific,1983,39.56312942504883,,
GER.2T3,AIMS: East Asia and the Pacific,1984,38.74744033813477,,
GER.2T3,AIMS: East Asia and the Pacific,1985,40.28715133666992,,
GER.2T3,AIMS: East Asia and the Pacific,1986,41.67095947265625,,
GER.2T3,AIMS: East Asia and the Pacific,1987,44.25894927978516,,
GER.2T3,AIMS: East Asia and the Pacific,1988,45.99090957641602,,
GER.2T3,AIMS: East Asia and the Pacific,1989,46.91865921020508,,
GER.2T3,AIMS: East Asia and the Pacific,1990,47.16590881347656,,
GER.2T3,AIMS: East Asia and the Pacific,1991,48.9776496887207,,
GER.2T3,AIMS: East Asia and the Pacific,1992,50.93415069580078,,
GER.2T3,AIMS: East Asia and the Pacific,1993,52.24787902832031,,
GER.2T3,AIMS: East Asia and the Pacific,1994,53.0088996887207,,
GER.2T3,AIMS: East Asia and the Pacific,1995,54.76213836669922,,
GER.2T3,AIMS: East Asia and the Pacific,1996,57.36016082763672,,
GER.2T3,AIMS: East Asia and the Pacific,1997,59.00500869750977,,
GER.2T3,AIMS: East Asia and the Pacific,1998,60.59664916992188,UIS_EST,
GER.2T3,AIMS: East Asia and the Pacific,1999,61.56304931640625,,
GER.2T3,AIMS: East Asia and the Pacific,2000,62.14340972900391,,
GER.2T3,AIMS: East Asia and the Pacific,2001,63.90169906616211,,
GER.2T3,AIMS: East Asia and the Pacific,2002,64.6655502319336,,
GER.2T3,AIMS: East Asia and the Pacific,2003,65.9505615234375,,
GER.2T3,AIMS: East Asia and the Pacific,2004,68.37934875488281,UIS_EST,
GER.2T3,AIMS: East Asia and the Pacific,2005,70.3150863647461,UIS_EST,
GER.2T3,AIMS: East Asia and the Pacific,2006,73.09159088134766,,
GER.2T3,AIMS: East Asia and the Pacific,2007,76.59442901611328,,
GER.2T3,AIMS: East Asia and the Pacific,2008,79.15577697753906,,
GER.2T3,AIMS: East Asia and the Pacific,2009,83.04572296142578,,
GER.2T3,AIMS: East Asia and the Pacific,2010,84.71958923339844,,
GER.2T3,AIMS: East Asia and the Pacific,2011,86.05233764648438,,
GER.2T3,AIMS: East Asia and the Pacific,2012,86.577880859375,,
GER.2T3,AIMS: East Asia and the Pacific,2013,87.48005676269531,,
GER.2T3,AIMS: East Asia and the Pacific,2014,86.91047668457031,,
GER.2T3,AIMS: East Asia and the Pacific,2015,87.14778900146484,,
GER.2T3,AIMS: East Asia and the Pacific,2016,86.51776885986328,,
GER.2T3,AIMS: East Asia and the Pacific,2017,86.7459716796875,,
GER.2T3,AIMS: East Asia and the Pacific,2018,87.28659057617188,,
GER.2T3,AIMS: East Asia and the Pacific,2019,88.98133087158203,,
GER.2T3,AIMS: East Asia and the Pacific,2020,89.89569854736328,,
GER.2T3,AIMS: East Asia and the Pacific,2021,90.57627868652344,,
GER.2T3,AIMS: East Asia and the Pacific,2022,91.2690200805664,,
GER.2T3,AIMS: East Asia and the Pacific,2023,91.96544647216797,,
GER.2T3,AIMS: East Asia and the Pacific,2024,92.00460052490234,,
GER.2T3,AIMS: Pacific,1999,110.628776550293,UIS_EST,
GER.2T3,AIMS: Pacific,2000,110.2660903930664,UIS_EST,
GER.2T3,AIMS: Pacific,2001,110.2321014404297,UIS_EST,
GER.2T3,AIMS: Pacific,2002,110.6263427734375,UIS_EST,
GER.2T3,AIMS: Pacific,2003,110.7567672729492,UIS_EST,
GER.2T3,AIMS: Pacific,2004,110.3116073608398,UIS_EST,
GER.2T3,AIMS: Pacific,2005,110.7566528320313,UIS_EST,
GER.2T3,AIMS: Pacific,2006,110.5569381713867,UIS_EST,
GER.2T3,AIMS: Pacific,2007,110.742057800293,UIS_EST,
GER.2T3,AIMS: Pacific,2008,110.4925079345703,UIS_EST,
GER.2T3,AIMS: Pacific,2009,111.4164505004883,UIS_EST,
GER.2T3,AIMS: Pacific,2010,110.5608062744141,UIS_EST,
GER.2T3,AIMS: Pacific,2011,110.2471008300781,UIS_EST,
GER.2T3,AIMS: Pacific,2012,109.8187026977539,UIS_EST,
GER.2T3,AIMS: Pacific,2013,109.5775604248047,UIS_EST,
GER.2T3,AIMS: Pacific,2014,109.56494140625,UIS_EST,
GER.2T3,AIMS: Pacific,2015,109.4003372192383,,
GER.2T3,AIMS: Pacific,2016,107.6095199584961,,
GER.2T3,AIMS: Pacific,2017,106.7122268676758,UIS_EST,
GER.2T3,AIMS: Pacific,2018,98.65325927734375,,
GER.2T3,AIMS: Pacific,2019,103.4183120727539,UIS_EST,
GER.2T3,AIMS: Pacific,2020,100.0401382446289,,
GER.2T3,AIMS: Pacific,2021,99.36949920654297,,
GER.2T3,AIMS: Pacific,2022,98.54257202148438,,
GER.2T3,AIMS: Pacific,2023,99.43975067138672,,
GER.2T3,AIMS: Pacific,2024,99.14556121826172,UIS_EST,
GER.2T3,AIMS: South and West Asia,1999,43.81018829345703,UIS_EST,
GER.2T3,AIMS: South and West Asia,2000,45.66217041015625,,
GER.2T3,AIMS: South and West Asia,2001,45.4904899597168,,
GER.2T3,AIMS: South and West Asia,2002,46.86230087280273,,
GER.2T3,AIMS: South and West Asia,2003,48.42689895629883,,
GER.2T3,AIMS: South and West Asia,2004,49.55284881591797,,
GER.2T3,AIMS: South and West Asia,2005,51.28163909912109,,
GER.2T3,AIMS: South and West Asia,2006,52.54220962524414,,
GER.2T3,AIMS: South and West Asia,2007,54.31565856933594,,
GER.2T3,AIMS: South and West Asia,2008,56.56082153320313,,
GER.2T3,AIMS: South and West Asia,2009,56.37543869018555,,
GER.2T3,AIMS: South and West Asia,2010,59.06924819946289,,
GER.2T3,AIMS: South and West Asia,2011,60.82849884033203,,
GER.2T3,AIMS: South and West Asia,2012,63.07503890991211,,
GER.2T3,AIMS: South and West Asia,2013,63.23151016235352,,
GER.2T3,AIMS: South and West Asia,2014,67.30065155029297,,
GER.2T3,AIMS: South and West Asia,2015,67.53132629394531,,
GER.2T3,AIMS: South and West Asia,2016,69.10730743408203,,
GER.2T3,AIMS: South and West Asia,2017,68.010009765625,,
GER.2T3,AIMS: South and West Asia,2018,69.52030944824219,,
GER.2T3,AIMS: South and West Asia,2019,69.59819030761719,,
GER.2T3,AIMS: South and West Asia,2020,71.23895263671875,,
GER.2T3,AIMS: South and West Asia,2021,73.04528045654297,,
GER.2T3,AIMS: South and West Asia,2022,73.47868347167969,,
GER.2T3,AIMS: South and West Asia,2023,72.38134002685547,,
GER.2T3,AIMS: South and West Asia,2024,72.08019256591797,,
GER.2T3,ALB,2002,74.5389175415039,,
GER.2T3,ALB,2003,77.75182342529297,,
GER.2T3,ALB,2004,78.98018646240234,,
GER.2T3,ALB,2005,82.97142791748047,,
GER.2T3,ALB,2006,84.32576751708984,,
GER.2T3,ALB,2007,86.21885681152344,,
GER.2T3,ALB,2008,87.8338394165039,,
GER.2T3,ALB,2009,89.31571960449219,,
GER.2T3,ALB,2010,93.68182373046875,,
GER.2T3,ALB,2011,95.47052764892578,,
GER.2T3,ALB,2012,97.60861206054688,,
GER.2T3,ALB,2013,102.903209514161,,
GER.2T3,ALB,2014,103.3213775315661,,
GER.2T3,ALB,2015,102.4407293251661,,
GER.2T3,ALB,2016,99.17075504757797,,
GER.2T3,ALB,2017,97.57436975374807,,
GER.2T3,ALB,2018,98.82238786221497,,
GER.2T3,ALB,2019,99.01515356566996,,
GER.2T3,ALB,2020,95.92944745189509,,
GER.2T3,ALB,2021,97.66503303144196,,
GER.2T3,ALB,2022,97.32247147264069,,
GER.2T3,ALB,2023,96.13687712369466,,
GER.2T3,ALB,2024,108.3553924560547,,
GER.2T3,ALECSO: Gulf countries,2010,95.29936218261719,UIS_EST,
GER.2T3,ALECSO: Gulf countries,2011,95.68621826171875,UIS_EST,
GER.2T3,ALECSO: Gulf countries,2012,95.82351684570312,UIS_EST,
GER.2T3,ALECSO: Gulf countries,2013,95.81333923339844,,
GER.2T3,ALECSO: Gulf countries,2014,99.8534164428711,,
GER.2T3,ALECSO: Gulf countries,2015,102.3187866210938,,
GER.2T3,ALECSO: Gulf countries,2016,103.390022277832,,
GER.2T3,ALECSO: Gulf countries,2017,103.7356872558594,,
GER.2T3,ALECSO: Gulf countries,2018,104.0579071044922,,
GER.2T3,ALECSO: Gulf countries,2019,103.0484313964844,,
GER.2T3,ALECSO: Gulf countries,2020,101.0982131958008,,
GER.2T3,ALECSO: Gulf countries,2021,101.6577606201172,,
GER.2T3,ALECSO: Gulf countries,2022,111.1864929199219,,
GER.2T3,ALECSO: Gulf countries,2023,111.6222915649414,UIS_EST,
GER.2T3,ALECSO: Least developed countries,1998,30.41728973388672,UIS_EST,
GER.2T3,ALECSO: Least developed countries,1999,29.61141014099121,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2000,30.3442497253418,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2001,31.12397003173828,,
GER.2T3,ALECSO: Least developed countries,2002,31.26206016540527,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2003,32.87295913696289,,
GER.2T3,ALECSO: Least developed countries,2004,33.93024063110352,,
GER.2T3,ALECSO: Least developed countries,2005,33.47082901000977,,
GER.2T3,ALECSO: Least developed countries,2006,32.34967041015625,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2007,31.69939994812012,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2008,32.08023071289063,,
GER.2T3,ALECSO: Least developed countries,2009,33.66938018798828,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2010,34.38306045532227,,
GER.2T3,ALECSO: Least developed countries,2011,32.44263076782227,,
GER.2T3,ALECSO: Least developed countries,2012,34.10556030273438,,
GER.2T3,ALECSO: Least developed countries,2013,35.64817047119141,,
GER.2T3,ALECSO: Least developed countries,2014,36.15132141113281,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2015,36.37841033935547,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2016,35.75531005859375,,
GER.2T3,ALECSO: Least developed countries,2017,36.5170783996582,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2018,36.10697174072266,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2019,36.57257080078125,UIS_EST,
GER.2T3,ALECSO: Least developed countries,2020,37.04545974731445,UIS_EST,
GER.2T3,ALECSO: Maghreb countries,1970,13.83985042572021,UIS_EST,
GER.2T3,ALECSO: Maghreb countries,1971,13.93363952636719,,
GER.2T3,ALECSO: Maghreb countries,1972,14.17992973327637,,
GER.2T3,ALECSO: Maghreb countries,1973,15.01389026641846,,
GER.2T3,ALECSO: Maghreb countries,1974,15.88887977600098,,
GER.2T3,ALECSO: Maghreb countries,1975,16.92890930175781,,
GER.2T3,ALECSO: Maghreb countries,1976,19.3602294921875,,
GER.2T3,ALECSO: Maghreb countries,1977,21.52318000793457,,
GER.2T3,ALECSO: Maghreb countries,1978,23.99004936218262,,
GER.2T3,ALECSO: Maghreb countries,1979,26.11816024780273,,
GER.2T3,ALECSO: Maghreb countries,1980,27.7296199798584,,
GER.2T3,ALECSO: Maghreb countries,1981,29.21293067932129,,
GER.2T3,ALECSO: Maghreb countries,1982,31.7585506439209,,
GER.2T3,ALECSO: Maghreb countries,1983,34.29288101196289,,
GER.2T3,ALECSO: Maghreb countries,1984,36.64957809448242,,
GER.2T3,ALECSO: Maghreb countries,1985,39.04933166503906,,
